_id	budget	country	genres	imdb_score	metascore	opening_usa	production_companies	release_date	title	usa_gross	worldwide_gross
5af5ed2f9a5d8daabb72ae63	125000000	USA	['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']	5.7	41.0	10950705.0	['Disruption Entertainment', 'FortyFour Studios', 'Nickelodeon Movies', 'Paramount Pictures']	2017-01-13	Monster Trucks	33370166	64361194.0
5af5ed2f9a5d8daabb72ae6d	30000000	France	['Comedy', 'Drama', 'Family', 'Fantasy']	5.3	11.0	6249915.0	['EuropaCorp', 'Fundamental Films', 'Transfilm']	2016-08-05	Nine Lives	19637449	
5af5ed2f9a5d8daabb72ae6f	3000000	Ireland	['Comedy', 'Drama', 'Romance']	6.4	87.0	133513.0	"['Westerly Films', 'Blinder Films', ""Centre National de la Cinématographie et de l'Image Animée"", 'Chic Films', 'Protagonist Pictures', 'Revolver Amsterdam']"	2016-06-03	Love & Friendship	14013564	13848959.0
5af5ed2f9a5d8daabb72ae71	10000000	UK	['Action', 'Adventure', 'Family', 'Fantasy', 'Sci-Fi']	4.6	22.0	2182216.0	['Dolphin Entertainment', 'Ingenious Media', 'Mattel Entertainment', 'Open Road Films (II)', 'Playground Productions']	2016-10-14	Max Steel	3818664	6272403.0
5af5ed2f9a5d8daabb72ae72	14000000	Czech Republic	['Biography', 'Drama', 'Romance']	6.8	65.0	66510.0	['Pathé', 'BBC Films', 'Ingenious Media', 'British Film Institute (BFI)', 'Yoruba Saxon Productions', 'Harbinger Pictures', 'Perfect Weekend', 'Film United']	2017-02-10	A United Kingdom	3901302	13819139.0
5af5ed2f9a5d8daabb72ae73	20000000	USA	['Action', 'Adventure', 'Drama', 'Mystery']	6.3	51.0	11801271.0	['LD Entertainment', 'Affirm Films', 'Columbia Pictures', 'Patrick Aiello Productions']	2016-02-19	Risen	36874745	
5af5ed2f9a5d8daabb72ae76	20000000	USA	['Comedy', 'Drama']	5.9	67.0	20242415.0	['Cube Vision', 'Metro-Goldwyn-Mayer (MGM)']	2016-04-15	Barbershop: The Next Cut	54030051	55030051.0
5af5ed2f9a5d8daabb72ae78	8500000	USA	['Animation', 'Comedy', 'Family']	6.1	51.0	6878437.0	['CBS Films', 'James Patterson Entertainment', 'Participant Media']	2016-10-07	Middle School: The Worst Years of My Life	19985196	20611649.0
5af5ed2f9a5d8daabb72ae7a	250000	USA	['Action', 'Drama', 'Sci-Fi', 'Thriller']	5.9	62.0	1701785.0	['Diablo Entertainment (II)']	2017-04-28	Sleight	3847290	
5af5ed2f9a5d8daabb72ae7c	15000000	USA	['Comedy']	5.8	40.0	878164.0	['Cinelou Films', 'Linson Entertainment', 'Anvil Films', 'Mad Riot Entertainment']	2017-02-03	The Comedian	1658706	
5af5ed2f9a5d8daabb72ae80	5000000	USA	['Comedy']	3.5	28.0	5900528.0	['IM Global', 'Wayans Alvarez Productions']	2016-01-29	Fifty Shades of Black	11675178	21164799.0
5af5ed2f9a5d8daabb72ae82	30000000	UK	['Comedy', 'Drama', 'Romance']	6.1	58.0	1138605.0	['X-Filme Creative Pool', '22h22', 'Fábrica de Cine', 'Kasbah-Film Tanger', 'Playtone', 'Primeridian Entertainment']	2016-04-28	A Hologram for the King	4198126	
5af5ed2f9a5d8daabb72ae8d	5000000	Canada	['Horror', 'Thriller']	5.0	47.0	9576057.0	['Lionsgate', 'Room 101', 'Snoot Entertainment', 'Vertigo Entertainment']	2016-09-16	Blair Witch	20777061	45172994.0
5af5ed2f9a5d8daabb72ae8f	20000000	Hong Kong	['Comedy', 'Horror']	4.6	30.0	28501448.0	['TIK Films', 'Tyler Perry Company, The']	2016-10-21	Boo! A Madea Halloween	73159525	74792994.0
5af5ed2f9a5d8daabb72ae9f	26000000	USA	['Comedy', 'Crime', 'Drama']	5.6	38.0	6176680.0	['Broad Green Pictures', 'Ingenious Media', 'Miramax', 'Dimension Films', 'The Weinstein Company']	2016-11-23	Bad Santa 2	17782178	24079268.0
5af5ed2f9a5d8daabb72aea2	60000000	China	['Animation', 'Adventure', 'Comedy', 'Family', 'Music']	5.9	48.0	3704749.0	['Summit Premiere', 'Huayi Tencent Entertainment Company', 'Mandoo Pictures', 'DFG Family', 'Eracme Entertainment']	2017-02-24	Rock Dog	9404922	20519503.0
5af5ed2f9a5d8daabb72aea4	1500000	USA	['Biography', 'Drama']	5.7	31.0	927161.0	['Visible Pictures(II)', 'Big Film Factory']	2018-03-02	I'm Not Ashamed	2080932	
5af5ed2f9a5d8daabb72aea5	6500000	Switzerland	['Animation', 'Comedy', 'Drama']	7.8	85.0	28472.0	['Rita Productions', 'Blue Spirit Animation', 'Gébéka Films', 'KNM', 'Radio Télévision Suisse (RTS)', 'SRG SSR idée suisse', 'Rhône-Alpes Cinéma', 'France 3 Cinéma', 'Hélium Films', 'Office Fédéral de la Culture', 'Cinéforom', 'Loterie Suisse Romande', 'Eurimages', 'Canal+', 'France Télévisions', 'Ciné+', 'Centre National de la Cinématographie (CNC)', 'Indie Sales Company', 'Indie Invest', 'Suissimage', 'Région Rhône-Alpes', 'Département de la Charente', 'Région Poitou-Charentes']	2017-02-24	My Life as a Zucchini	292279	219663.0
5af5ed2f9a5d8daabb72aea7	8000000	UK	['Biography', 'Comedy', 'Drama', 'Family']	7.4	54.0	35070.0	['Shooting Script Films', 'Hindsight', 'Iris Productions']	2016-11-18	A Street Cat Named Bob	35070	
5af5ed2f9a5d8daabb72aeb0	15000000	USA	['Biography', 'Drama', 'Sport']	7.4	73.0	304933.0	['ESPN Films', 'Walt Disney Pictures']	2016-09-30	Queen of Katwe	8805918	10367161.0
5af5ed2f9a5d8daabb72aeb8	15000000	USA	['Drama', 'Horror', 'Thriller']	3.9	31.0	1402823.0	['Demarest Films', 'Media Talent Group', 'Relativity Media']	2016-09-09	The Disappointments Room	2411580	
5af5ed2f9a5d8daabb72aec9	10000000	USA	['Crime', 'Drama', 'Horror', 'Mystery', 'Romance', 'Thriller']	4.9	28.0	14202323.0	['Screen Gems', 'Unique Features']	2016-09-09	When the Bough Breaks	29703843	
5af5ed2f9a5d8daabb72aed5	68005000	China	['Action', 'Adventure', 'Fantasy']	6.0			['Filmko Films Production Limited', 'Filmko Pictures']	2016-02-05	The Monkey King 2	709982	194058503.0
5af5ed2f9a5d8daabb72aed7	7000000	USA	['Animation', 'Adventure', 'Comedy', 'Family']	3.6	21.0	6675000.0	['Assemblage Entertainment', 'Lionsgate', 'Splash Entertainment', 'Telegael']	2016-01-15	Norm of the North	17017118	
5af5ed2f9a5d8daabb72aee6	1350000	Spain	['Drama', 'Mystery', 'Romance']	7.1	73.0	64044.0	['Echo Lake Entertainment', 'Canal+ France', 'Ciné +', 'Deseo, El', 'Televisión Española (TVE)']	2016-12-21	Julieta	1489848	21472253.0
5af5ed2f9a5d8daabb72aeef	5000000	USA	['Drama']	4.4	22.0	7623662.0	['Pure Flix Productions']	2016-04-01	God's Not Dead 2	20773070	
5af5ed2f9a5d8daabb72af07	38000000	China	['Adventure', 'Drama']	6.7	58.0		['China Film Co.', 'Reperage', 'Beijing Forbidden City Film', 'Mars Films', 'China Movie Channel', 'Beijing Phoenix Entertainment Co.', 'Chinavision Media Group', 'Hérodiade', 'Loull Productions', 'Edko Films', 'China Movie Channel', 'Wild Bunch']	2015-02-19	Wolf Totem	210591	125784988.0
5af5ed2f9a5d8daabb72af20	2100000	South Korea	['Comedy', 'Drama', 'Romance']	7.1	63.0	8966.0	['Seoul Searching', 'Mondo Paradiso Films', 'Bowery Hills Entertainment', 'TPS Company']	2017-12-15	Seoul Searching	18654	
5af5ed2f9a5d8daabb72af2a	234000000	Japan	['Drama']	7.3	60.0	4630.0	['Aeon Entertainment', 'Asahi Shimbun', 'Comme des Cinémas', 'Elephant House', 'Hakuhodo', 'Kumie', 'Mam', 'Nagoya Broadcasting Network (NBN)', 'Poplar Publishing', 'Twenty Twenty Vision Filmproduktion GmbH']	2015-05-30	Sweet Bean	119949	
5af5ed2f9a5d8daabb72af2c	1750000	Iceland	['Drama']	7.3		13289.0	['Aeroplan Film', 'Det Danske Filminstitut', 'Film Farms', 'Icelandic Film Center', 'Netop Films', 'Profile Pictures']	2015-05-28	Rams	141922	
5af5ed2f9a5d8daabb72af45	15000000	USA	['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']	5.7	32.0		['Reliance Entertainment', 'Vinod Chopra Productions']	2015-04-10	Broken Horses	35000	
5af5ed2f9a5d8daabb72af52	1000000	Spain	['Animation', 'Drama', 'Horror', 'Sci-Fi']	7.4	75.0	5849.0	['Abrakan Estudio', 'Basque Films', 'Competencia Producciones, La', 'NYAV Post', 'Studio 4°C', 'ZircoZine']	2017-12-15	Birdboy: The Forgotten Children	38786	
5af5ed2f9a5d8daabb72af5f	2200000	Belgium	['Drama']	6.8	47.0	840.0	['Savage Film', 'Bastide Films', 'PRPL']	2017-01-06	The Ardennes	5638	2271.0
5af5ed2f9a5d8daabb72af97	3992880	Australia	['Comedy', 'Drama', 'Romance']	7.2	70.0	620.0	['Last Cab Productions', 'Pork Chop Productions']	2016-06-10	Last Cab to Darwin	32848	
5af5ed2f9a5d8daabb72afb5	2500000	USA	['Horror', 'Thriller']	4.7	40.0		['Eastlake Films', 'LightWave Entertainment']	2015-03-27	Aftermath	350000	
5af5ed2f9a5d8daabb72afd1	4000000	Brazil	['Comedy', 'Drama']	7.8	82.0	24086.0	['Gullane', 'Africa Filmes', 'Globo Filmes']	2015-08-28	The Second Mother	375723	
5af5ed2f9a5d8daabb72aff1	1605000	Finland	['Drama', 'History', 'Sport']	7.2	60.0	5572.0	['Making Movies Oy', 'Allfilm', 'Kick Film']	2017-07-21	The Fencer	95543	22458.0
5af5ed2f9a5d8daabb72affd	3000000	USA	['Comedy']	4.8		1411031.0	['Lantica Media', 'Pinewood Dominican Republic Studios', 'Pinewood Dominican Republic Studios']	2015-10-09	Ladrones	3058367	
5af5ed2f9a5d8daabb72afff	1250000	Romania	['Adventure', 'Comedy', 'Drama', 'History', 'Western']	7.7	84.0	15892.0	['HI Film Productions', 'Klas Film', 'Endorfilm', 'EZ Films']	2016-01-22	Aferim!	104706	
5af5ed2f9a5d8daabb72b000	2472000	Netherlands	['Biography', 'Comedy', 'Drama', 'Romance']	6.3	60.0	9823.0	['Submarine', 'Fu Works', 'Paloma Negra Films', 'Edith Film Oy', 'Potemkino', 'Mollywood', 'ZDF/Arte', 'Vrijzinnig Protestantse Radio Omroep (VPRO)', 'Yleisradio (YLE)']	2015-06-18	Eisenstein in Guanajuato	34282	
5af5ed2f9a5d8daabb72b006	7000000	Italy	['Drama']	6.8	70.0	34098.0	"['Sacher Film', 'Fandango', 'Le Pacte', 'Rai Cinema', 'Ifitalia', 'Arte France Cinéma', ""Fonds Eurimages du Conseil de l'Europe"", 'Ministero per i Beni e le Attività Culturali (MiBAC)', 'Arte/WDR Films Boutique', 'Backup Media', 'Canal+', 'Ciné+', 'Cinémage 8', 'Cofinova 10', ""L'Aide aux Cinémas du Monde"", 'Le Pacte', 'Palatine Étoile 11', 'Regione Lazio']"	2016-08-26	Mia Madre	301664	
5af5ed2f9a5d8daabb72b012	250000000	India	['Action', 'Crime', 'Drama', 'Thriller']	7.5		88301.0	['Eros International', 'Maddock Films']	2015-02-20	Badlapur	370843	
5af5ed2f9a5d8daabb72b019	1200000	USA	['Drama']	6.7		2451.0	['Pendragon Pictures']	2015-11-11	10 Days in a Madhouse	14616	
5af5ed2f9a5d8daabb72b01f	1000000	USA	['Drama', 'Sci-Fi']	5.4	58.0	6964.0	['Ghost Robot', 'Greencard Pictures', 'Mathematic']	2016-03-11	Creative Control	62480	
5af5ed2f9a5d8daabb72b03b	5000000	France	['Drama']	7.0	59.0	7488.0	['Les Films du Kiosque', 'France 2 Cinéma', 'Wild Bunch', 'Rhône-Alpes Cinéma', 'Pictanovo Nord-Pas-de-Calais', 'Canal+', 'France Télévisions', 'Ciné+', 'Soficinéma 10', 'Sofica Manon 5', 'Palatine Étoile 11', 'SofiTVciné 2', 'Centre National de la Cinématographie (CNC)', 'Région Rhône-Alpes', 'Région Nord-Pas-de-Calais', 'Palatine Etoile 11 Développement', 'Manon Production 4', 'Procirep', 'Angoa-Agicoa']	2015-05-13	Standing Tall	24013	
5af5ed2f9a5d8daabb72b042	1500000	Australia	['Comedy', 'Family', 'Fantasy']	6.2	67.0	2700.0	['Soft Tread Enterprises', 'Windmill Theatre']	2016-09-08	Girl Asleep	45650	
5af5ed2f9a5d8daabb72b05b	50000	USA	['Romance']	4.9			['Watchman Pictures']	2015-08-04	Princess Cut	22167	
5af5ed2f9a5d8daabb72b070	10205000	India	['Action', 'Drama', 'Sport']	6.8			['Dharma Productions', 'Endemol India', 'Lionsgate Productions']	2015-08-14	Brothers	266175	
5af5ed2f9a5d8daabb72b074	3200850	Italy	['Drama']	6.5	58.0	5686.0	"['Indigo Film', 'Barbary Films', 'Medusa Film', 'Pathé', 'Banca Nuova', 'Renato Ragosta Team Holding', ""Fonds Eurimages du Conseil de l'Europe"", 'Ministero dei Beni e delle Attivita Culturali e del Turismo (MiBACT)', 'Regione Siciliana', 'Sicilia Film Commission', 'Sensi Contemporanei Cinema e Audiovisivo']"	2016-04-29	L'attesa	52407	
5af5ed2f9a5d8daabb72b0a5	900000	Romania	['Comedy']	6.8	85.0	13624.0	"['42 Km Film', 'Arte France Cinéma', ""Centre National du Cinéma et de L'image Animée (CNC)"", 'Focus Sat', ""Fonds Eurimages du Conseil de l'Europe"", 'HBO Romania', 'Institut Français', ""L'Aide aux Cinémas du Monde"", 'Les Films du Worso', 'Ministère des Affaires Étrangères', 'Nestlé Romania', 'Romanian Film Board (C.N.C.)', 'Rouge International', 'SC UPC Romania']"	2016-01-08	The Treasure	33508	
5af5ed2f9a5d8daabb72b0ad	13500000	USA	['Drama']	5.0	30.0	112414.0	['Centropolis Entertainment']	2015-09-25	Stonewall	186354	
5af5ed2f9a5d8daabb72b0ae	6500000	Canada	['Biography', 'Drama', 'Music', 'Romance']	6.9	64.0	46184.0	['New Real Films', 'Lumanity Productions', 'Black Hangar Studios', 'Barnstormer Productions', 'Creation Film and Television', 'Productivity Media']	2016-03-30	Born to Be Blue	830129	2003337.0
5af5ed2f9a5d8daabb72b0b2	2480421	USA	['Action', 'Comedy', 'Sci-Fi']	5.6	42.0	108586.0	['Rooster Teeth Productions']	2016-01-27	Lazer Team	1149878	
5af5ed2f9a5d8daabb72b0ba	28000000	USA	['Action', 'Comedy', 'Sci-Fi']	6.1	50.0	5454284.0	['PalmStar Media', 'Bridge Finance Company, The', 'Circle of Confusion', 'FilmNation Entertainment', 'Likely Story', 'Merced Media Partners']	2015-08-21	American Ultra	14434604	
5af5ed2f9a5d8daabb72b0bc	81200000	France	['Animation', 'Adventure', 'Drama', 'Family', 'Fantasy']	7.8	70.0	28140.0	['Onyx Films', 'Orange Studio', 'Centre National de la Cinématographie (CNC)', 'Kaibou Productions', 'LPPTV', 'M6 Films', 'M6', 'ON Animation Studios', 'On Entertainment', 'Paramount Animation', 'TouTenKartoon', 'Wild Bunch']	2016-08-05	The Little Prince	1339152	97571250.0
5af5ed2f9a5d8daabb72b0bf	50000000	Norway	['Action', 'Drama', 'Thriller']	6.7	68.0	60321.0	['Fantefilm', 'Film i Väst', 'Seven Film Romania']	2015-08-28	The Wave	176637	
5af5ed2f9a5d8daabb72b0c0	1000000	USA	['Comedy', 'Drama', 'Romance']	6.6	63.0	84985.0	['Red Crown Productions', 'Haven Entertainment', 'Frame Switch']	2016-04-01	Hello, My Name Is Doris	14443077	
5af5ed2f9a5d8daabb72b0c1	16000000	USA	['Drama', 'Romance', 'Sci-Fi']	6.1	43.0	9206.0	['Freedom Media', 'Infinite Frameworks Studios', 'Route One Entertainment', 'Scott Free Productions']	2016-05-26	Equals	32095	
5af5ed2f9a5d8daabb72b0c5	35000000	USA	['Horror', 'Thriller']	4.9	47.0	22600000.0	['Fox 2000 Pictures', 'Metro-Goldwyn-Mayer (MGM)', 'Ghost House Pictures', 'Vertigo Entertainment', 'TSG Entertainment']	2015-05-22	Poltergeist	47425125	95437994.0
5af5ed2f9a5d8daabb72b0c6	8000000	USA	['Animation', 'Comedy', 'Drama', 'Romance']	7.3	88.0	135222.0	['Harmonius Claptrap', 'Snoot Entertainment', 'Starburns Industries']	2016-01-21	Anomalisa	3759286	5659286.0
5af5ed2f9a5d8daabb72b0c7	26000000	Chile	['Biography', 'Drama', 'History']	6.9	55.0	5787266.0	['Alcon Entertainment', 'Phoenix Pictures', 'Dynamo', 'Fabula', 'Half Circle']	2015-11-13	The 33	12188642	
5af5ed2f9a5d8daabb72b0c9	11000000	UK	['Biography', 'Drama', 'History']	7.3	51.0	2091551.0	['Origin Pictures', 'BBC Films']	2015-04-10	Woman in Gold	33305037	61619773.0
5af5ed2f9a5d8daabb72b0cc	60000000	UK	['Action', 'Comedy', 'Crime', 'Mystery', 'Romance']	5.5	27.0	4200586.0	['MWM (MadisonWellsMedia)', 'Infinitum Nihil', 'Mad Chance', 'Mort Productions']	2015-01-23	Mortdecai	7605668	30418560.0
5af5ed2f9a5d8daabb72b0cd	3200000	USA	['Comedy', 'Drama', 'Romance']	6.3	68.0	57022.0	['Anonymous Content', 'Stage 6 Films']	2016-06-03	The Meddler	4265673	
5af5ed2f9a5d8daabb72b0ce	74000000	USA	['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']	6.0	62.0	55365012.0	['Paramount Animation', 'Nickelodeon Movies', 'United Plankton Pictures', 'Disruption Entertainment', 'Six Point Harness', 'Viacom International']	2015-02-06	The SpongeBob Movie: Sponge Out of Water	162994032	323436538.0
5af5ed2f9a5d8daabb72b0d0	35000000	USA	['Adventure', 'Biography', 'Crime', 'Drama', 'Thriller']	7.3	70.0	1560299.0	['Sony Pictures Entertainment (SPE)', 'TriStar Productions', 'ImageMovers', 'LStar Capital']	2015-10-09	The Walk	10137502	
5af5ed2f9a5d8daabb72b0d1	12000000	UK	['Drama', 'Romance']	7.1	71.0	164985.0	['Fox Searchlight Pictures', 'BBC Films', 'TSG Entertainment', 'DNA Films']	2015-05-22	Far from the Madding Crowd	12229314	
5af5ed2f9a5d8daabb72b0d2	74000000	USA	['Animation', 'Action', 'Adventure', 'Comedy', 'Family']	6.4	56.0	115200000.0	['Illumination Entertainment', 'Universal Pictures']	2015-07-10	Minions	336045770	1163534901.0
5af5ed2f9a5d8daabb72b0d3	8000000	USA	['Action', 'Comedy', 'Romance']	6.3	52.0	25369.0	['Amasia Entertainment', '3311 Productions', 'Circle of Confusion']	2016-04-08	Mr. Right	25369	
5af5ed2f9a5d8daabb72b0d4	3500000	USA	['Comedy', 'Drama', 'Sport']	6.0	44.0	386328.0	['Duplass Brothers Productions']	2016-03-18	The Bronze	615654	
5af5ed2f9a5d8daabb72b0d5	40000000	USA	['Drama', 'Horror', 'Sci-Fi', 'Thriller']	6.0	36.0	2469341.0	['Davis Entertainment', 'TSG Entertainment', 'Moving Picture Company (MPC)', 'Twentieth Century Fox']	2015-11-25	Victor Frankenstein	5775076	34140474.0
5af5ed2f9a5d8daabb72b0d7	10000000	USA	['Comedy', 'Drama']	7.0	49.0	1098290.0	['Black Label Media', 'Mr. Mudd', 'Right of Way Films', 'Sidney Kimmel Entertainment']	2016-04-08	Demolition	1978592	
5af5ed2f9a5d8daabb72b0d8	10000000	France	['Drama', 'Romance']	5.3	44.0	96250.0	['Universal Pictures', 'Jolie Pas', 'Pellikola', 'Plan B Entertainment']	2015-12-09	By the Sea	531009	
5af5ed2f9a5d8daabb72b0d9	2000000	UK	['Drama', 'Music', 'Romance']	6.2	46.0	1767308.0	['StudioCanal', 'Working Title Films']	2015-08-28	We Are Your Friends	3590010	
5af5ed2f9a5d8daabb72b0db	7000000	USA	['Action', 'Comedy', 'Crime', 'Drama', 'Music', 'Thriller']	7.2	72.0	6100010.0	"[""Forest Whitaker's Significant Productions"", 'Revolt Films', ""That's Dope"", 'i am OTHER']"	2015-06-19	Dope	17474107	
5af5ed2f9a5d8daabb72b0dd	23000000	USA	['Comedy']	6.7	35.0	24500000.0	['LStar Capital', 'Miramax', 'Screen Gems', 'Will Packer Productions']	2015-01-16	The Wedding Ringer	64460211	80171596.0
5af5ed2f9a5d8daabb72b0de	50000000	USA	['Action', 'Crime', 'Drama', 'Thriller']	6.6	59.0	11012305.0	['Warner Bros.', 'RatPac-Dune Entertainment', 'Vertigo Entertainment', 'Energy Entertainment']	2015-03-13	Run All Night	26442251	
5af5ed2f9a5d8daabb72b0df	40000000	USA	['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']	5.8	39.0	5028702.0	['StudioCanal', 'Anton Capital Entertainment (ACE)', 'Silver Pictures', 'Nostromo Pictures', 'Prone Gunman A.I.E.', 'Prone Gunman', 'TF1 Films Production', 'Canal+', 'TF1', 'Amazon Prime Instant Video', 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'Institut Català de les Empreses Culturals (ICEC)']	2015-03-20	The Gunman	10640645	
5af5ed2f9a5d8daabb72b0e0	6000000	USA	['Drama', 'War']	7.8	79.0	51003.0	['Princess Grace Foundation, The', 'Red Crown Productions', 'Participant Media', 'Come What May Productions', 'Levantine Films', 'Mammoth Entertainment', 'New Balloon']	2015-10-16	Beasts of No Nation	83861	
5af5ed2f9a5d8daabb72b0e1	13000000	UK	['Drama', 'Thriller', 'War']	7.3	73.0	113803.0	['Raindog Films', 'Entertainment One']	2016-04-01	Eye in the Sky	18700837	
5af5ed2f9a5d8daabb72b0e2	40000000	USA	['Comedy', 'Crime']	6.0	34.0	33803253.0	['Gary Sanchez Productions', 'Warner Bros.']	2015-03-27	Get Hard	90411453	111811453.0
5af5ed2f9a5d8daabb72b0e3	15000000	USA	['Biography', 'Drama']	7.5	60.0	74177.0	['Bleecker Street Films', 'ShivHans Pictures', 'Groundswell Productions']	2015-11-27	Trumbo	7857741	
5af5ed2f9a5d8daabb72b0e4	35000000	UK	['Biography', 'Drama', 'Sport']	7.1	55.0	10513749.0	['Cantillon Company, The', 'LStar Capital', 'Scott Free Productions', 'The Shuman Company', 'Village Roadshow Pictures']	2015-12-25	Concussion	34531832	
5af5ed2f9a5d8daabb72b0e5	50000000	Czech Republic	['Crime', 'Drama', 'Thriller']	6.5	41.0	621812.0	['Worldview Entertainment', 'Scott Free Productions', 'Etalon Film', 'Stillking Films']	2015-04-17	Child 44	1206135	12951093.0
5af5ed2f9a5d8daabb72b0e6	15000000	USA	['Action', 'Comedy', 'Crime', 'Horror', 'Sci-Fi', 'Thriller']	6.3	32.0	1841007.0	['Paramount Pictures', 'Broken Road Productions', 'Brucks Entertainment', 'Oops Doughnuts Productions']	2015-10-30	Scouts Guide to the Zombie Apocalypse	3635292	
5af5ed2f9a5d8daabb72b0e7	12300000	Italy	['Comedy', 'Drama', 'Music', 'Romance']	7.3	64.0	78085.0	"['Indigo Film', 'Barbary Films', 'Pathé', 'France 2 Cinéma', 'Number 9 Films', 'C-Films AG', 'Medusa Film', 'Film4', 'Canal+', 'Ciné+', 'France Télévisions', 'RSI-Radiotelevisione Svizzera', 'SRG SSR idée suisse', 'Téléclub', 'Mediaset Premium', 'Ministero dei Beni e delle Attivita Culturali e del Turismo (MiBACT)', 'Regione del Veneto', 'Regione Lazio', 'Bundesamt für Kultur (BAK)', ""Fonds Eurimages du Conseil de l'Europe""]"	2015-12-04	Youth	2698509	
5af5ed2f9a5d8daabb72b0e8	8000000	USA	['Comedy', 'Drama']	7.8	74.0	364039.0	['Indian Paintbrush']	2015-07-01	Me and Earl and the Dying Girl	6743776	
5af5ed2f9a5d8daabb72b0e9	35000000	USA	['Action', 'Adventure', 'Crime', 'Sci-Fi', 'Thriller']	5.7	28.0	8326530.0	['Twentieth Century Fox', 'Daybreak Productions', 'Prime Universe Productions', 'Giant Pictures', 'TSG Entertainment', 'Dayday Films', 'Ingenious Media', 'Fox International Productions', 'Medienboard Berlin-Brandenburg', 'Deutscher Filmförderfonds (DFFF)', 'Québec Production Services Tax Credit']	2015-08-21	Hitman: Agent 47	22467450	82347656.0
5af5ed2f9a5d8daabb72b0ea	30000000	USA	['Action', 'Comedy', 'Crime', 'Family']	4.4	13.0	23762435.0	['Columbia Pictures', 'LStar Capital', 'Happy Madison Productions', 'Hey Eddie']	2015-04-17	Paul Blart: Mall Cop 2	71038190	107588225.0
5af5ed2f9a5d8daabb72b0ed	1900000	USA	['Drama']	6.7		246902.0	['Brotherly Love Prods FEJ', 'Electric Republic', 'Flavor Unit Entertainment']	2015-04-24	Brotherly Love	444044	
